zila,upazila,union,lat,lon
Pirojpur,Nazirpur,Shakharikathi,22.7867163,89.9813445
Pirojpur,Kawkhali,Sayna Rogunathpur,22.6258211,90.03265309999999
Pirojpur,Kawkhali,Amrazuri,22.6496468,90.07000509999999
Pirojpur,Kawkhali,Kawkhali Sadar,22.6015875,90.0773436
Pirojpur,Kawkhali,Shialkhathi,22.5764449,90.05447029999999
Pirojpur,Bhandaria,Vitabaria,22.4832118,90.0591175
Pirojpur,Bhandaria,Nodmulla,22.4832118,90.0591175
Pirojpur,Bhandaria,Ekree,22.4832118,90.0591175
Pirojpur,Bhandaria,Vandaria Sadar,22.4837629,90.0585129
Pirojpur,Bhandaria,Gouripur,22.4708389,90.09804299999999
Pirojpur,Mathbaria,Tuskhali,22.3598418,89.93408199999999
Pirojpur,Mathbaria,Betmor Rajpara,22.199652,89.9743463
Pirojpur,Mathbaria,Amragachia,22.2457246,89.9134401
Pirojpur,Mathbaria,Shapleza,22.2163577,89.9138206
Pirojpur,Mathbaria,Baramasua,22.3055448,89.9006134
Pirojpur,Mathbaria,Haltagulishakhali,22.2920455,89.9580123
Pirojpur,Nesarabad,Boldia,22.7449644,90.1167463
Pirojpur,Nesarabad,Atghorkuriana,22.7449328,90.15418000000001
Pirojpur,Nesarabad,Jolabari,22.7092112,90.1167463
Pirojpur,Nesarabad,Doyhary,22.7211659,90.04198769999999
Pirojpur,Nesarabad,Somudoykathi,22.6734632,90.1073935
Pirojpur,Nesarabad,Sutiakathi,22.755384,90.08442699999999
Pirojpur,Nesarabad,Sarengkathi,22.7092383,90.07000509999999
Pirojpur,Nesarabad,Shorupkathi,22.7449644,90.1167463
Barisal,Barisal Sadar,Raipasha Karapur,22.7010325,90.3534708
Barisal,Barisal Sadar,Shyastabad,22.7010325,90.3534708
Barisal,Barisal Sadar,Zagua,22.6657142,90.3289585
Barisal,Barisal Sadar,Charcowa,22.7010325,90.3534708
Barisal,Bakerganj,Charade,22.5420895,90.3325567
Barisal,Bakerganj,Kalashkathi,22.5408653,90.3332458
Barisal,Bakerganj,Padreeshibpur,22.5033767,90.297229
Barisal,Bakerganj,Niamoti,22.5408653,90.3332458
Barisal,Babuganj,Jahangir Nagar,22.8173132,90.324615
Barisal,Babuganj,Kaderpur,22.8173132,90.324615
Barisal,Babuganj,Deherhoti,22.8281718,90.2854839
Barisal,Babuganj,Rahamtpur,22.8162026,90.31367809999999
Barisal,Babuganj,Madhbpasha,22.8173132,90.324615
Barisal,Wazirpur,Shatla,22.9100996,90.06293409999999
Barisal,Wazirpur,Sholok,22.8193437,90.2502935
Barisal,Wazirpur,Barakhota,22.8193437,90.2502935
Barisal,Wazirpur,Shikerpur Wazirpur,22.8282195,90.25730999999999
Barisal,Wazirpur,Gouthia,22.8193437,90.2502935
Barisal,Banaripara,Bisharkandi,22.8462939,90.04665589999999
Barisal,Banaripara,Illuhar,22.7687676,90.15418000000001
Barisal,Banaripara,Sayedkathi,22.8283689,90.13545859999999
Barisal,Banaripara,Baishari,22.7926187,90.13545859999999
Barisal,Banaripara,Udykhati,22.8164735,90.1073935
Barisal,Agailjhara,Rajihar,23.0040959,90.16120289999999
Barisal,Agailjhara,Goila,22.9633216,90.17966249999999
Barisal,Mehendiganj,Andarmanik,22.8260701,90.5269639
Barisal,Mehendiganj,Charakkorea,22.8260701,90.5269639
Barisal,Mehendiganj,Mehendigong,22.8260701,90.5269639
Barisal,Mehendiganj,Biddanandapur,22.817753,90.4300538
Barisal,Mehendiganj,Bhashanchar,22.8260701,90.5269639
Barisal,Mehendiganj,Darirchar Khajuria,22.8260701,90.5269639
Barisal,Muladi,Gaschua,22.8875337,90.3889622
Barisal,Muladi,Charkalekha,22.9747513,90.39114110000001
Barisal,Hizla,Barjalia,22.9016205,90.5096607
Barisal,Hizla,Hizla Gourabdi,22.9437321,90.5710745
Bhola,Bhola Sadar,Razapur,22.7974708,90.61094299999999
Bhola,Bhola Sadar,Ilisha,22.7794693,90.6477269
Bhola,Bhola Sadar,Westilisa,22.6854519,90.64388369999999
Bhola,Bhola Sadar,Alinagor,22.6854999,90.6439446
Bhola,Bhola Sadar,Charshamya,22.6854519,90.64388369999999
Bhola,Bhola Sadar,Vhelumia,22.6854519,90.64388369999999
Bhola,Bhola Sadar,North Digholdi,22.610117,90.65037799999999
Bhola,Bhola Sadar,South Digholdi,22.5734213,90.64514919999999
Bhola,Borhan Sddin,Boromanika,22.4975955,90.71646199999999
Bhola,Borhan Sddin,Kutuba,22.1785315,90.7101023
Bhola,Charfesson,Osmangonj,22.1995354,90.7259605
Bhola,Charfesson,Zinnagor,22.1995354,90.7259605
Bhola,Charfesson,Nilkomol,22.1995354,90.7259605
Bhola,Charfesson,Charmadraj,22.1995354,90.7259605
Bhola,Charfesson,Awajpur,22.1995354,90.7259605
Bhola,Charfesson,Awajpur,22.1995354,90.7259605
Bhola,Charfesson,Charkolmi,22.1995354,90.7259605
Bhola,Charfesson,Hazarigonj,22.1995354,90.7259605
Bhola,Charfesson,Kukrimukri,22.1995354,90.7259605
Bhola,Charfesson,Abdullahpur,22.1995354,90.7259605
Bhola,Charfesson,Dalchar,22.1995354,90.7259605
Bhola,Doulatkhan,Madua,22.6051091,90.7413661
Bhola,Doulatkhan,North Joy Nagar,22.6051091,90.7413661
Bhola,Doulatkhan,South Joy Nagar,22.6051091,90.7413661
Bhola,Doulatkhan,Char Khalipa,22.6051091,90.7413661
Bhola,Doulatkhan,Sayedpur,22.5764581,90.7390245
Bhola,Doulatkhan,Hazipur,22.5939939,90.810357
Bhola,Doulatkhan,Vhovanipur,22.5957545,90.7544692
Bhola,Monpura,Hazirhat,22.25836,90.96635649999999
Bhola,Monpura,Monpura,22.25836,90.96635649999999
Bhola,Monpura,North Sakuchia,22.1896517,90.956068
Bhola,Monpura,South Sakuchia,22.1896517,90.956068
Bhola,Tazumuddin,Shambupur,22.4179785,90.85083449999999
Bhola,Tazumuddin,Chadpur,22.42453,90.83571599999999
Bhola,Tazumuddin,Baro Molongchora,22.4179785,90.85083449999999
Bhola,Lalmohan,Dholigour Nagar,22.3410744,90.7318981
Bhola,Lalmohan,Lord Hardinge,22.3404052,90.7347111
Bhola,Lalmohan,Ramagonj,22.2577734,90.74420889999999
Bhola,Lalmohan,Farajgonj,22.3410744,90.7318981
Barguna,Amtali,Gulishakhali,22.22166,90.2323385
Barguna,Amtali,Athrogasia,22.1331256,90.23055169999999
Barguna,Amtali,Chotobogi,22.1331256,90.23055169999999
Barguna,Amtali,Arpangasia,22.0943123,90.2053681
Barguna,Barguna Sadar,Noltona,22.1604747,90.1200741
Barguna,Barguna Sadar,Bodorkhali,22.1604747,90.1200741
Barguna,Barguna Sadar,Gowrichanna,22.2128199,90.113159
Barguna,Barguna Sadar,Fuljhuri,22.2134804,90.075767
Barguna,Barguna Sadar,Burirchor,22.1604747,90.1200741
Barguna,Betagi,Buramajumder,22.4141607,90.1658856
Barguna,Betagi,Sarisamuri,22.4141607,90.1658856
Barguna,Bamna,Doutola,22.3128887,90.0910316
Barguna,Pathorghata,Charduany,22.0386917,89.9696802
Barguna,Taltali,Karibaria,22.0199319,90.1592908
Barguna,Taltali,Chhotabagi,22.0177937,90.1073935
Barguna,Taltali,Sarikkhali,22.0296512,90.1822792
Sylhet,Balaganj,East Poilanpur,24.6548635,91.8240007
Sylhet,Balaganj,Boaljur,24.6912998,91.7982675
Sylhet,Balaganj,West Gouripur,24.9047808,91.86000790000001
Sylhet,Balaganj,East Gouripur,24.9047808,91.86000790000001
Sylhet,Beanibazar,Dubag,24.8219613,92.1585314
Sylhet,Beanibazar,Mullapur,24.7976415,92.15439490000001
Sylhet,Bishwanath,Khajanchi,24.8775491,91.7710192
Sylhet,Bishwanath,Alankari,24.9047808,91.86000790000001
Sylhet,Bishwanath,Dewkalash,24.7546976,91.7079676
Sylhet,Bishwanath,Doshghar,24.7860644,91.6811452
Sylhet,Companiganj,Islampur Paschim,25.0957058,91.7441475
Sylhet,Companiganj,Islampur Purba,25.1189573,91.7830973
Sylhet,Companiganj,Uttor Ronikhai,25.0881669,91.7550986
Sylhet,Companiganj,Dakkin Ronikhai,25.0881669,91.7550986
Sylhet,Fenchuganj,Ghilachora,24.6737686,91.99218789999999
Sylhet,Fenchuganj,Uttar Kushiara,24.9047808,91.86000790000001
Sylhet,Fenchuganj,Uttar Fenchuganj,24.6994203,91.9458538
Sylhet,Golapganj,Golapganj,24.857422,92.0136994
Sylhet,Golapganj,Budhbaribazar,24.857422,92.0136994
Sylhet,Golapganj,Sharifganj,24.857422,92.0136994
Sylhet,Golapganj,West Amura,24.858097,92.0150492
Sylhet,Gowainghat,Fothepur,24.9918318,92.0421301
Sylhet,Gowainghat,Daubari,25.0363008,91.9905996
Sylhet,Jaintiapur,Charikatha,25.1349003,92.1223018
Sylhet,Jaintiapur,Darbast,25.1349003,92.1223018
Sylhet,Jaintiapur,Chiknagul,24.9047808,91.86000790000001
Sylhet,Kanaighat,Rajagonj,24.9066434,92.0683815
Sylhet,Kanaighat,Lakshiprashad Purbo,24.9104359,92.1255736
Sylhet,Kanaighat,Lakshiprashad Pashim,25.0088198,92.25565429999999
Sylhet,Kanaighat,Digirpar Purbo,24.999444,92.3362464
Sylhet,Kanaighat,Satbakh,25.0007313,92.28963259999999
Sylhet,Kanaighat,Barachotul,25.0088198,92.25565429999999
Sylhet,Kanaighat,Dakhin Banigram,24.9654821,92.17941359999999
Sylhet,Kanaighat,Jinghabari,24.9603293,92.1253854
Sylhet,Sylhet Sadar,Hatkhula,24.9047808,91.86000790000001
Sylhet,Sylhet Sadar,Tultikor,24.8818213,91.89893400000001
Sylhet,Sylhet Sadar,Mugolgaon,24.9047808,91.86000790000001
Sylhet,Zakiganj,Barohal,24.9580125,92.2827384
Sylhet,Zakiganj,Birorsri,24.8772973,92.3698184
Sylhet,Zakiganj,Kajalshah,24.8772973,92.3698184
Sylhet,Zakiganj,Kolachora,24.8772973,92.3698184
Sylhet,Zakiganj,Barothakuri,24.8859766,92.4844571
Sylhet,Zakiganj,Kaskanakpur,24.9384879,92.4561942
Sylhet,Dakshinsurma,Boroikandi,24.8848096,91.8457662
Sylhet,Dakshinsurma,Kuchai,24.8624653,91.9050391
Sylhet,Osmaninagar,Tazpur,24.7237913,91.7503522
Sylhet,Osmaninagar,Umorpur,24.7190186,91.74658079999999
Sylhet,Osmaninagar,West Poilanpur,24.7190186,91.74658079999999
Sylhet,Osmaninagar,Burungabazar,24.7190186,91.74658079999999
Sylhet,Osmaninagar,Goalabazar,24.7066434,91.7315206
Sylhet,Osmaninagar,Doyamir,24.7190186,91.74658079999999
Sylhet,Osmaninagar,Usmanpur,24.7242613,91.8050859
Moulvibazar,Barlekha,Talimpur,24.7254285,92.1671288
Moulvibazar,Barlekha,Borni,24.70733,92.1917125
Moulvibazar,Barlekha,Nizbahadurpur,24.707272,92.19170179999999
Moulvibazar,Barlekha,Uttar Shahbajpur,24.7568324,92.2172034
Moulvibazar,Barlekha,Dakkhin Shahbajpur,24.7568324,92.2172034
Moulvibazar,Barlekha,Talimpur,24.7254285,92.1671288
Moulvibazar,Barlekha,Baralekha,24.707272,92.19170179999999
Moulvibazar,Barlekha,Dakshinbhag Uttar,24.6379851,92.16038329999999
Moulvibazar,Barlekha,Dakshinbhag Dakkhin,24.6379851,92.16038329999999
Moulvibazar,Kamolganj,Kamalgonj,24.359753,91.87662259999999
Moulvibazar,Kulaura,Bhukshimail,24.6174466,92.037116
Moulvibazar,Kulaura,Brammanbazar,24.5165306,91.977812
Moulvibazar,Kulaura,Kadipur,24.5361971,92.00895550000001
Moulvibazar,Kulaura,Rauthgaon,24.4736216,91.999804
Moulvibazar,Kulaura,Prithimpassa,24.4448354,91.9947864
Moulvibazar,Kulaura,Kormodha,24.5225457,92.0343996
Moulvibazar,Kulaura,Hazipur,24.4182044,91.9422211
Moulvibazar,Moulvibazar Sadar,Monumukh,24.4843071,91.7685278
Moulvibazar,Moulvibazar Sadar,Apar Kagabala,24.4828471,91.62993379999999
Moulvibazar,Moulvibazar Sadar,Chadnighat,24.4943113,91.77389800000002
Moulvibazar,Moulvibazar Sadar,Konokpur,24.5137123,91.7252937
Moulvibazar,Rajnagar,Fotepur,24.596678,91.80258520000001
Moulvibazar,Rajnagar,Uttorbhag,24.5976454,91.9845505
Moulvibazar,Rajnagar,Munsibazar,24.5602287,91.8708613
Moulvibazar,Rajnagar,Munsurnagar,24.5602287,91.8708613
Moulvibazar,Sreemangal,Satgaon,24.289373,91.665294
Moulvibazar,Juri,Jafornagar,24.5971649,92.1139889
Moulvibazar,Juri,West Juri,24.5971649,92.1139889
Moulvibazar,Juri,Gualbari,24.5971649,92.1139889
Moulvibazar,Juri,Sagornal,24.4913586,92.1401139
Moulvibazar,Juri,Fultola,24.4319801,92.1401139
Moulvibazar,Juri,Eastjuri,24.5971882,92.1140094
Habiganj,Nabiganj,Barabhakoir Paschim,24.5663626,91.51737279999999
Habiganj,Nabiganj,Barabhakoir Purba,24.5663626,91.51737279999999
Habiganj,Nabiganj,Inatganj,24.664683,91.56192
Habiganj,Nabiganj,Digholbak,24.5663626,91.51737279999999
Habiganj,Nabiganj,Aushkandi,24.5913851,91.6021037
Habiganj,Nabiganj,Kargoan,24.5663626,91.51737279999999
Habiganj,Nabiganj,Nabiganj Sadar,24.5663626,91.51737279999999
Habiganj,Nabiganj,Debparra,24.5663626,91.51737279999999
Habiganj,Nabiganj,Kaliarbhanga,24.5663626,91.51737279999999
Habiganj,Nabiganj,Paniumda,24.4663546,91.5747576
Habiganj,Bahubal,Satkapon,24.3412478,91.5378109
Habiganj,Bahubal,Bahubal Sadar,24.347352,91.5113835
Habiganj,Ajmiriganj,Kakailsao,24.4898404,91.1977158
Habiganj,Ajmiriganj,Ajmiriganj Sadar,24.5489217,91.2361706
Habiganj,Ajmiriganj,Badolpur,24.5489217,91.2361706
Habiganj,Ajmiriganj,Jolsuka,24.5649029,91.27827099999999
Habiganj,Baniachong,Baniachong North East,24.52431,91.36156410000001
Habiganj,Baniachong,Baniachong North West,24.52431,91.36156410000001
Habiganj,Baniachong,Baniachong South East,24.52431,91.36156410000001
Habiganj,Baniachong,Baniachong South West,24.5063217,91.3565692
Habiganj,Baniachong,Pukra,24.4268804,91.43742859999999
Habiganj,Lakhai,Bamoi,24.2843421,91.2527844
Habiganj,Chunarughat,Ahammadabad,24.1244172,91.5305465
Habiganj,Chunarughat,Deorgach,24.1744057,91.5093655
Habiganj,Chunarughat,Shankhala,24.2422456,91.4461875
Habiganj,Habiganj Sadar,Lukra,24.3533108,91.3625982
Habiganj,Habiganj Sadar,Teghoria,24.3841001,91.4168792
Habiganj,Habiganj Sadar,Rajiura,24.3070796,91.3831031
Habiganj,Habiganj Sadar,Nurpur,24.2863046,91.38069019999999
Habiganj,Habiganj Sadar,Shayestaganj,24.2766967,91.4555525
Habiganj,Habiganj Sadar,Nijampur,24.3090301,91.4333518
Habiganj,Habiganj Sadar,Laskerpur,24.2772249,91.47791600000001
Habiganj,Madhabpur,Choumohani,24.0998223,91.2963269
